N°;Departamento;Municipio;Deporte 1;Deporte 2;Deporte 3;Deporte 4;Edad;Género;Grupo étnico;Condición de discapacidad;Grupo Vulnerable;Día inscripción;"Mes
inscripción";Año inscripción
23759;BOLIVAR;ZAMBRANO;FUTBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;6;Masculino;Ningún;Ninguna;Victima del Conflicto;13;9;2021
23760;BOLIVAR;ZAMBRANO;FUTBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;7;Masculino;Ningún;Ninguna;Victima del Conflicto;13;9;2021
23761;BOLIVAR;ZAMBRANO;FUTBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;6;Masculino;Ningún;Ninguna;Victima del Conflicto;13;9;2021
23762;BOLIVAR;ZAMBRANO;FUTBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;8;Masculino;Ningún;Ninguna;Victima del Conflicto;13;9;2021
23763;BOLIVAR;ZAMBRANO;FUTBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;6;Masculino;Ningún;Ninguna;Victima del Conflicto;13;9;2021
23764;BOLIVAR;ZAMBRANO;FUTBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;8;Masculino;Ningún;Ninguna;Ningún;13;9;2021
23765;BOLIVAR;ZAMBRANO;FUTBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;7;Masculino;Ningún;Ninguna;Ningún;13;9;2021
23766;BOLIVAR;ZAMBRANO;FUTBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;8;Masculino;Ningún;Ninguna;Ningún;13;9;2021
23767;BOLIVAR;ZAMBRANO;FUTBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;6;Masculino;Ningún;Ninguna;Victima del Conflicto;13;9;2021
23768;BOLIVAR;ZAMBRANO;FUTBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;9;Masculino;Ningún;Ninguna;Ningún;13;9;2021
23769;BOLIVAR;ZAMBRANO;FUTBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;8;Femenino;Ningún;Ninguna;Victima del Conflicto;13;9;2021
23770;BOLIVAR;ZAMBRANO;FUTBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;8;Masculino;Ningún;Ninguna;Victima del Conflicto;13;9;2021
25454;ATLANTICO;CANDELARIA;VOLEIBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Femenino;Ningún;Ninguna;Ningún;29;6;2021
25455;ATLANTICO;CANDELARIA;VOLEIBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Femenino;Ningún;Ninguna;Ningún;30;6;2021
25456;ATLANTICO;CANDELARIA;VOLEIBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Ningún;Ninguna;Ningún;30;6;2021
25457;ATLANTICO;CANDELARIA;VOLEIBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;9;Masculino;Ningún;Ninguna;Ningún;30;6;2021
25458;ATLANTICO;CANDELARIA;VOLEIBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Femenino;Ningún;Ninguna;Ningún;30;6;2021
25459;ATLANTICO;CANDELARIA;VOLEIBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Femenino;Ningún;Ninguna;Ningún;30;6;2021
25460;ATLANTICO;CANDELARIA;VOLEIBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Femenino;Ningún;Ninguna;Ningún;30;6;2021
25461;ATLANTICO;CANDELARIA;VOLEIBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Femenino;Ningún;Ninguna;Ningún;6;7;2021
25462;ATLANTICO;CANDELARIA;VOLEIBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Femenino;Ningún;Ninguna;Ningún;6;7;2021
25463;ATLANTICO;CANDELARIA;VOLEIBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;12;Femenino;Ningún;Ninguna;Ningún;6;7;2021
25464;ATLANTICO;CANDELARIA;VOLEIBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Ningún;Ninguna;Ningún;6;7;2021
25465;ATLANTICO;CANDELARIA;VOLEIBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;12;Femenino;Indigena;Ninguna;Ningún;6;6;2021
25466;ATLANTICO;CANDELARIA;VOLEIBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;12;Masculino;Ningún;Ninguna;Ningún;18;7;2021
25467;ATLANTICO;PALMAR DE VARELA;KARATE;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;9;Femenino;Ningún;Ninguna;Ningún;30;6;2021
25468;ATLANTICO;PALMAR DE VARELA;KARATE;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;9;Masculino;Ningún;Ninguna;Ningún;30;6;2021
25469;ATLANTICO;PALMAR DE VARELA;KARATE;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Ningún;Ninguna;Ningún;30;6;2021
25470;ATLANTICO;PALMAR DE VARELA;KARATE;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Femenino;Ningún;Ninguna;Ningún;30;6;2021
25471;ATLANTICO;PALMAR DE VARELA;KARATE;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Ningún;Ninguna;Ningún;30;6;2021
25472;ATLANTICO;PALMAR DE VARELA;KARATE;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Femenino;Ningún;Ninguna;Ningún;9;7;2021
25473;ATLANTICO;PALMAR DE VARELA;KARATE;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Femenino;Ningún;Ninguna;Ningún;9;7;2021
25474;ATLANTICO;PALMAR DE VARELA;KARATE;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Ningún;Ninguna;Ningún;9;7;2021
25475;ATLANTICO;PALMAR DE VARELA;KARATE;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Ningún;Ninguna;Ningún;9;7;2021
25476;ATLANTICO;SANTA LUCIA;Boxeo;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Ningún;Ninguna;Ningún;25;6;2021
25477;ATLANTICO;SANTA LUCIA;Boxeo;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Masculino;Ningún;Ninguna;Ningún;27;6;2021
25478;ATLANTICO;SANTA LUCIA;Boxeo;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Ningún;Ninguna;Ningún;26;6;2021
25479;ATLANTICO;SANTA LUCIA;Boxeo;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Ningún;Ninguna;Ningún;22;6;2021
25480;ATLANTICO;SANTA LUCIA;Boxeo;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Ningún;Ninguna;Ningún;25;6;2021
25481;ATLANTICO;SANTA LUCIA;Boxeo;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Ningún;Ninguna;Ningún;26;6;2021
25482;ATLANTICO;SANTA LUCIA;Boxeo;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;9;Femenino;Ningún;Ninguna;Ningún;28;6;2021
25483;ATLANTICO;SANTA LUCIA;Boxeo;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Masculino;Ningún;Ninguna;Ningún;25;6;2021
25484;ATLANTICO;SANTA LUCIA;Boxeo;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Femenino;Ningún;Ninguna;Ningún;28;6;2021
25485;ATLANTICO;SANTA LUCIA;Boxeo;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;9;Masculino;Ningún;Ninguna;Ningún;26;6;2021
25486;ATLANTICO;SANTA LUCIA;Boxeo;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Masculino;Ningún;Ninguna;Ningún;26;6;2021
25487;ATLANTICO;SANTA LUCIA;Boxeo;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Femenino;Ningún;Ninguna;Ningún;8;7;2021
25488;ATLANTICO;SANTA LUCIA;Boxeo;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Masculino;Ningún;Ninguna;Ningún;9;8;2021
25489;ATLANTICO;SANTA LUCIA;Boxeo;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Ningún;Ninguna;Ningún;22;7;2021
25490;ATLANTICO;SANTA LUCIA;Boxeo;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Ningún;Ninguna;Ningún;18;8;2021
25491;ATLANTICO;LURUACO;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Masculino;Ningún;Ninguna;Ningún;29;6;2021
25492;ATLANTICO;LURUACO;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Masculino;Ningún;Ninguna;Ningún;29;6;2021
25493;ATLANTICO;LURUACO;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Masculino;Ningún;Ninguna;Ningún;29;6;2021
25494;ATLANTICO;LURUACO;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Masculino;Ningún;Ninguna;Ningún;29;6;2021
25495;ATLANTICO;LURUACO;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Ningún;Ninguna;Ningún;13;7;2021
25496;ATLANTICO;LURUACO;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Masculino;Ningún;Ninguna;Ningún;29;6;2021
25497;ATLANTICO;LURUACO;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Masculino;Ningún;Ninguna;Ningún;29;6;2021
25498;ATLANTICO;LURUACO;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Ningún;Ninguna;Ningún;13;7;2021
25499;ATLANTICO;LURUACO;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Femenino;Ningún;Ninguna;Ningún;29;6;2021
25500;ATLANTICO;LURUACO;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Masculino;Ningún;Ninguna;Ningún;2;7;2021
25501;ATLANTICO;LURUACO;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Masculino;Ningún;Ninguna;Ningún;2;7;2021
25502;ATLANTICO;LURUACO;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Ningún;Ninguna;Ningún;13;7;2021
25503;ATLANTICO;LURUACO;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;12;Femenino;Ningún;Ninguna;Ningún;6;7;2021
25504;ATLANTICO;LURUACO;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Ningún;Ninguna;Ningún;6;7;2021
25505;ATLANTICO;LURUACO;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;12;Masculino;Ningún;Ninguna;Ningún;6;7;2021
25506;ATLANTICO;LURUACO;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;12;Masculino;Ningún;Ninguna;Ningún;6;7;2021
25507;ATLANTICO;LURUACO;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;12;Masculino;Ningún;Ninguna;Ningún;6;7;2021
25508;ATLANTICO;LURUACO;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Femenino;Ningún;Ninguna;Ningún;20;7;2021
25509;ATLANTICO;LURUACO;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;12;Masculino;Ningún;Ninguna;Ningún;20;7;2021
25510;ATLANTICO;MANATI;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Ningún;Ninguna;Ningún;29;6;2021
25511;ATLANTICO;MANATI;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Ningún;Ninguna;Ningún;29;6;2021
25512;ATLANTICO;MANATI;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;12;Masculino;Ningún;Ninguna;Ningún;29;6;2021
25513;ATLANTICO;MANATI;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;12;Masculino;Ningún;Ninguna;Ningún;29;6;2021
25514;ATLANTICO;MANATI;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Ningún;Ninguna;Ningún;6;8;2021
25515;ATLANTICO;MANATI;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;12;Femenino;Ningún;Ninguna;Ningún;29;6;2021
25516;ATLANTICO;MANATI;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Ningún;Ninguna;Ningún;29;6;2021
25517;ATLANTICO;MANATI;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Ningún;Ninguna;Ningún;29;6;2021
25518;ATLANTICO;MANATI;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;12;Femenino;Ningún;Ninguna;Ningún;29;6;2021
25519;ATLANTICO;MANATI;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;12;Femenino;Ningún;Ninguna;Ningún;29;6;2021
25520;ATLANTICO;MANATI;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;12;Femenino;Ningún;Ninguna;Ningún;29;6;2021
25521;ATLANTICO;MANATI;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Femenino;Ningún;Ninguna;Ningún;29;6;2021
25522;ATLANTICO;MANATI;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Ningún;Ninguna;Ningún;29;6;2021
25523;ATLANTICO;MANATI;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;12;Masculino;Ningún;Ninguna;Ningún;29;6;2021
25524;ATLANTICO;MANATI;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;12;Femenino;Ningún;Ninguna;Ningún;7;7;2021
25525;ATLANTICO;MANATI;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;12;Femenino;Ningún;Ninguna;Ningún;7;7;2021
25526;ATLANTICO;MANATI;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Femenino;Ningún;Ninguna;Ningún;7;7;2021
25527;ATLANTICO;MANATI;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;12;Femenino;Ningún;Ninguna;Ningún;16;7;2021
25528;ATLANTICO;MANATI;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;12;Masculino;Ningún;Ninguna;Ningún;16;7;2021
25529;ATLANTICO;MANATI;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Ningún;Ninguna;Ningún;16;7;2021
25530;ATLANTICO;REPELON;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Femenino;Afro;Ninguna;Ningún;30;6;2021
25531;ATLANTICO;REPELON;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Afro;Ninguna;Ningún;30;6;2021
25532;ATLANTICO;REPELON;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;9;Masculino;Afro;Ninguna;Ningún;30;6;2021
25533;ATLANTICO;REPELON;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Afro;Ninguna;Ningún;30;6;2021
25534;ATLANTICO;REPELON;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;9;Femenino;Afro;Ninguna;Ningún;30;6;2021
25535;ATLANTICO;REPELON;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;12;Masculino;Afro;Ninguna;Ningún;6;7;2021
25536;ATLANTICO;REPELON;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Masculino;Afro;Ninguna;Ningún;6;7;2021
25537;ATLANTICO;REPELON;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;9;Femenino;Afro;Ninguna;Ningún;9;7;2021
25538;ATLANTICO;REPELON;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Afro;Ninguna;Ningún;13;7;2021
25539;ATLANTICO;REPELON;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Femenino;Afro;Ninguna;Ningún;13;7;2021
25540;ATLANTICO;REPELON;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Afro;Ninguna;Ningún;7;7;2021
25541;ATLANTICO;REPELON;BEISBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Afro;Ninguna;Ningún;14;7;2021
25542;ATLANTICO;POLONUEVO;Patinaje;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;12;Femenino;Ningún;Ninguna;Ningún;28;6;2021
25543;ATLANTICO;POLONUEVO;Patinaje;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Femenino;Ningún;Ninguna;Ningún;28;6;2021
25544;ATLANTICO;POLONUEVO;Patinaje;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Femenino;Ningún;Ninguna;Ningún;28;6;2021
25545;ATLANTICO;POLONUEVO;Patinaje;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Femenino;Ningún;Ninguna;Ningún;28;6;2021
25546;ATLANTICO;POLONUEVO;Patinaje;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Femenino;Ningún;Ninguna;Ningún;28;6;2021
25547;ATLANTICO;POLONUEVO;Patinaje;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Femenino;Ningún;Ninguna;Ningún;28;6;2021
25548;ATLANTICO;POLONUEVO;Patinaje;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Masculino;Ningún;Ninguna;Ningún;28;6;2021
25549;ATLANTICO;POLONUEVO;Patinaje;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;12;Masculino;Ningún;Ninguna;Ningún;28;6;2021
25550;ATLANTICO;POLONUEVO;Patinaje;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Femenino;Ningún;Ninguna;Ningún;28;6;2021
25551;ATLANTICO;POLONUEVO;Patinaje;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Femenino;Ningún;Ninguna;Ningún;28;6;2021
25552;ATLANTICO;POLONUEVO;Patinaje;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;12;Femenino;Ningún;Ninguna;Ningún;6;7;2021
25553;ATLANTICO;POLONUEVO;Patinaje;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Femenino;Ningún;Ninguna;Ningún;16;7;2021
25554;ATLANTICO;POLONUEVO;Patinaje;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Femenino;Ningún;Ninguna;Ningún;16;7;2021
25555;ATLANTICO;POLONUEVO;Patinaje;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Femenino;Ningún;Ninguna;Ningún;21;7;2021
25556;ATLANTICO;POLONUEVO;Patinaje;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Femenino;Ningún;Ninguna;Ningún;28;7;2021
25557;ATLANTICO;POLONUEVO;Patinaje;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Femenino;Ningún;Ninguna;Ningún;30;7;2021
25558;ATLANTICO;POLONUEVO;Patinaje;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Femenino;Ningún;Ninguna;Ningún;20;8;2021
25559;ATLANTICO;POLONUEVO;Patinaje;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Femenino;Ningún;Ninguna;Ningún;20;8;2021
25560;ATLANTICO;TUBARÀ;VOLEIBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Indigena;Ninguna;Ningún;30;6;2021
25561;ATLANTICO;TUBARÀ;VOLEIBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Femenino;Indigena;Ninguna;Ningún;30;6;2021
25562;ATLANTICO;TUBARÀ;VOLEIBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Indigena;Ninguna;Ningún;30;6;2021
25563;ATLANTICO;TUBARÀ;VOLEIBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Indigena;Ninguna;Ningún;30;6;2021
25564;ATLANTICO;TUBARÀ;VOLEIBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;12;Femenino;Indigena;Ninguna;Ningún;30;6;2021
25565;ATLANTICO;TUBARÀ;VOLEIBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Masculino;Indigena;Ninguna;Ningún;30;6;2021
25566;ATLANTICO;TUBARÀ;VOLEIBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Femenino;Indigena;Ninguna;Ningún;5;7;2021
25567;ATLANTICO;TUBARÀ;VOLEIBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Femenino;Indigena;Ninguna;Ningún;7;7;2021
25568;ATLANTICO;TUBARÀ;VOLEIBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Indigena;Ninguna;Ningún;7;7;2021
25569;ATLANTICO;TUBARÀ;VOLEIBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;12;Masculino;Indigena;Ninguna;Ningún;9;7;2021
25570;ATLANTICO;TUBARÀ;VOLEIBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;12;Femenino;Indigena;Ninguna;Ningún;9;7;2021
25571;ATLANTICO;TUBARÀ;VOLEIBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Indigena;Ninguna;Ningún;9;7;2021
25572;ATLANTICO;TUBARÀ;VOLEIBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Femenino;Ningún;Ninguna;Ningún;13;7;2021
25573;ATLANTICO;TUBARÀ;VOLEIBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Indigena;Ninguna;Ningún;9;7;2021
25574;ATLANTICO;TUBARÀ;VOLEIBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Femenino;Indigena;Ninguna;Ningún;15;7;2021
25575;ATLANTICO;TUBARÀ;VOLEIBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;12;Femenino;Indigena;Ninguna;Ningún;15;7;2021
25576;ATLANTICO;TUBARÀ;VOLEIBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Femenino;Indigena;Ninguna;Ningún;23;7;2021
25577;ATLANTICO;TUBARÀ;VOLEIBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Femenino;Indigena;Ninguna;Ningún;23;7;2021
25578;ATLANTICO;TUBARÀ;VOLEIBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Femenino;Indigena;Ninguna;Ningún;29;7;2021
25579;ATLANTICO;TUBARÀ;VOLEIBOL;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Indigena;Ninguna;Ningún;24;7;2021
25580;ATLANTICO;JUAN DE ACOSTA;Baloncesto;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Ningún;Ninguna;Ningún;13;7;2021
25581;ATLANTICO;JUAN DE ACOSTA;Baloncesto;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Masculino;Ningún;Ninguna;Ningún;13;7;2021
25582;ATLANTICO;JUAN DE ACOSTA;Baloncesto;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Femenino;Ningún;Ninguna;Ningún;13;7;2021
25583;ATLANTICO;JUAN DE ACOSTA;Baloncesto;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;12;Femenino;Ningún;Ninguna;Ningún;13;7;2021
25584;ATLANTICO;JUAN DE ACOSTA;Baloncesto;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Masculino;Ningún;Ninguna;Ningún;3;8;2021
25585;ATLANTICO;JUAN DE ACOSTA;Baloncesto;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;12;Masculino;Ningún;Ninguna;Ningún;3;8;2021
25586;ATLANTICO;JUAN DE ACOSTA;Baloncesto;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;10;Masculino;Ningún;Ninguna;Ningún;13;7;2021
25587;ATLANTICO;JUAN DE ACOSTA;Baloncesto;NO INSCRIBIÓ;NO INSCRIBIÓ;NO INSCRIBIÓ;11;Femenino;Ningún;Ninguna;Ningún;13;7;2021
